timestamp,interest_rate
2018-12-01 12:00:00,-0.000313332720833332
2018-12-01 16:00:00,-0.000248754841666668
2018-12-01 20:00:00,-8.8736358333332e-05
2018-12-02 00:00:00,0.0002361593
2018-12-02 04:00:00,5.3763083333332e-05
2018-12-02 08:00:00,-0.000618028004166668
2018-12-02 12:00:00,-0.000304863758333332
2018-12-02 16:00:00,-0.000566919370833332
2018-12-02 20:00:00,-0.000341970833333332
2018-12-03 00:00:00,-0.0002641620625
2018-12-03 04:00:00,-0.0002331160125
2018-12-03 08:00:00,-0.000145925995833332
2018-12-03 12:00:00,-0.000307663508333332
2018-12-03 16:00:00,-0.000576184095833332
2018-12-03 20:00:00,-0.000349265795833332
2018-12-04 00:00:00,-0.0003116915875
2018-12-04 04:00:00,-0.000394783220833332
2018-12-04 08:00:00,-0.000281136708333332
2018-12-04 12:00:00,-0.000245240604166668
2018-12-04 16:00:00,-0.0003192868625
2018-12-04 20:00:00,9.2276051282052e-05
2018-12-05 00:00:00,-0.000160276041666668
2018-12-05 04:00:00,-0.000157934616666668
2018-12-05 08:00:00,-0.0002417180375
2018-12-05 12:00:00,0.000132471783333332
2018-12-05 16:00:00,-0.000271046729166668
2018-12-05 20:00:00,-0.000228773766666668
2018-12-06 00:00:00,-2.44334625e-05
2018-12-06 04:00:00,-9.1715354166668e-05
2018-12-06 08:00:00,-0.000221217579166668
2018-12-06 12:00:00,-8.2846495833332e-05
2018-12-06 16:00:00,-0.0003715888375
2018-12-06 20:00:00,3.0373029166668e-05
2018-12-07 00:00:00,-0.000265654995833332
2018-12-07 04:00:00,-0.000493967204166668
2018-12-07 08:00:00,-0.000891276470833332
2018-12-07 12:00:00,-0.000505348462184872
2018-12-07 16:00:00,-0.000812742266666668
2018-12-07 20:00:00,-0.000820061029166668
2018-12-08 00:00:00,-0.0004818604125
2018-12-08 04:00:00,-0.001106543816666668
2018-12-08 08:00:00,-0.0009552566125
2018-12-08 12:00:00,-0.000517730816666668
2018-12-08 16:00:00,-0.000340103820833332
2018-12-08 20:00:00,-6.4748545833332e-05
2018-12-09 00:00:00,-0.0004328247625
2018-12-09 04:00:00,1.5868683333332e-05
2018-12-09 08:00:00,7.4650591666668e-05
2018-12-09 12:00:00,-0.000352927220833332
2018-12-09 16:00:00,-0.000178062525
2018-12-09 20:00:00,6.9637104166668e-05
2018-12-10 00:00:00,-3.3079758333332e-05
2018-12-10 04:00:00,-0.000464676229166668
2018-12-10 08:00:00,-0.000227572079166668
2018-12-10 12:00:00,-0.000174240316666668
2018-12-10 16:00:00,-0.000115716545833332
2018-12-10 20:00:00,-0.000274929695833332
2018-12-11 00:00:00,-0.000291239725
2018-12-11 04:00:00,-0.000234860208333332
2018-12-11 08:00:00,-8.28883125e-05
2018-12-11 12:00:00,-0.000180813658333332
2018-12-11 16:00:00,-0.00028946646491228
2018-12-11 20:00:00,-0.000195004179166668
2018-12-12 00:00:00,-0.000209832104166668
2018-12-12 04:00:00,-7.87561125e-05
2018-12-12 08:00:00,-0.0001336869625
2018-12-12 12:00:00,-0.000162757845833332
2018-12-12 16:00:00,-0.000165464691666668
2018-12-12 20:00:00,-0.000203787054166668
2018-12-13 00:00:00,-2.9666816666668e-05
2018-12-13 04:00:00,-9.8424004166668e-05
2018-12-13 08:00:00,-7.40735625e-05
2018-12-13 12:00:00,-0.000272439241666668
2018-12-13 16:00:00,-5.7790391666668e-05
2018-12-13 20:00:00,-8.0904133333332e-05
2018-12-14 00:00:00,-0.000306438091666668
2018-12-14 04:00:00,2.7404570833332e-05
2018-12-14 08:00:00,6.32290625e-05
2018-12-14 12:00:00,-0.000319825358333332
2018-12-14 16:00:00,-0.0003176919125
2018-12-14 20:00:00,-0.000242132829166668
2018-12-15 00:00:00,-0.000339692495833332
2018-12-15 04:00:00,-7.3680454166668e-05
2018-12-15 08:00:00,-0.000165509120833332
2018-12-15 12:00:00,-0.0002041477375
2018-12-15 16:00:00,-0.0002046569625
2018-12-15 20:00:00,-0.000188335475
2018-12-16 00:00:00,1.8009858333332e-05
2018-12-16 04:00:00,2.658195833332e-06
2018-12-16 08:00:00,-0.000293791291666668
2018-12-16 12:00:00,-0.0005096724625
2018-12-16 16:00:00,-0.000429386666666668
2018-12-16 20:00:00,-0.000612421883333332
2018-12-17 00:00:00,-0.000168536779166668
2018-12-17 04:00:00,0.000123196
2018-12-17 08:00:00,-1.37172625e-05
2018-12-17 12:00:00,-0.000157648833333332
2018-12-17 16:00:00,-9.0438475e-05
2018-12-17 20:00:00,-0.0003471658875
